cukup menarik untuk berfoto sejenak baik sendiri maupun dengan kawan ataupun keluarga , cukup singgah singkat dan nothing special	negative
saya dan beberapa tamu melihat tukang masak yang irrasional tidak masuk akal . waktu memasak mereka menyemburkan dari mulut mereka cairan air / minyak ke dalam wajan / penggorengan , dan itu dilakukan oleh 2 orang tukang masak dan tukang bakar makanan berulang kali . melihat kejadian itu , saya dan beberapa tamu mengurungkan niat untuk makan di alas daun . saya sudah komplain kepada pihak manager .	negative
aku pengin marah . parah telkomsel ikut ikutan lemah otak .	negative
kadang gua pengen tahu di dalem otak polisi itu isi nya apa ya , kan warga sudah lapor kata nya ke kantor polisi kalau ada pembuatan obat ilegal , eh polisi malah diam saja , giliran fpi yang gerebek lo baru koar anjing .	negative
2 minggu ini internet indihome saya terganggu dan koneksi yang jelek sekali . serasa rugi bayar mahal untuk koneksi internet yang lelet , padahal 10 mbps .	negative
satu kata buat zadit , goblok	negative
jakarta selalu jadi sasaran orang orang yang tidak bertanggung jawab seperti teroris	negative
jne mengecewakan , pengiriman lama	negative
anies goblok padahal gubernur sebelumnya sukses atasi banjir	negative
saya kecewa dengan sikap pemerintah yang hanya memikirkan kebutuhan sendiri .	negative
promo nya menipu atau gimana ya . dicek kata nya ada promo 77 ribu dapat kuota 30 gb diskon 40 % dari harga asli nya , pas saya isi pulsa sebesar 80 ribu belum di daftarkan apa-apa sudah banyak ke potong 5 ribu . kenapa bisa begitu ya ? kecewa sih .	negative
say lebay-lebay . pemerintahan dia saja sudah acak adat gitu	negative
selama ini ke mana saja dong . sudah jadi bahan omongan ejekan negara lain baru deh dibahas	negative
lama lama segel juga melihat militan nya demokrat . gerak nya gitu-gitu aja	negative
kamu manusia paling penakut yang pernah ku jumpai	negative
bulan lalu saya pernah janjian sama pemilik restoran ini jam 8 lalu saya kan rumah nya jauh dari situ saya sudah bela belain mandi jam 3 tetapi jam 8 saya sampai situ masih tutup . kecewa . sedih . kesal .	negative
sirik tanda tak mampu , kayak prabowo anjir	negative
wah bahaya kalau koalisi pembohong memimpin bangsa ini . harus nya mah kroscek dulu info nya , bukan asal konferensi pers saja . terbukti tidak cocok memimpin , hanya mencari kekuasaan saja nih	negative
ini yang perlu kita ingatkan kalau nanti pemerintah agama islam , maka kami nyatakan kami ajak umat islam ayo mari perangi ahmadiyah , bunuh ahmadiyah di mana pun mereka berada , saudara . allahu akbar , bunuh , bunuh , bunuh .	negative
gue marah marah pesan langsung indosat gapernah di respond fak	negative
aku tidak nyaman lama-lama berada di bioskop itu . hawa nya tidak enak . terlalu banyak orang , kursi sampai penuh . karena aku tidak suka dengan keramaian , akhirnya aku lebih memilih pergi saja cepat-cepat dari tempat itu .	negative
kebersihan kurang terjaga . makanan tidak habis dari satu meja dihidangkan ulang di meja lain tanpa dipanaskan ulang . memang ini restoran gaya sunda asli , dengan sambal hejo yang khas , tetapi kebersihan seharusnya tetap diutamakan .	negative
yang satu pura-pura dekat dengan bapak presiden , jangan-jangan ada sesuatu . mungkin dia mau cari perhatian kali sama bapak nya .	negative
dipidanakan saja karena tidak sesuai dengan pancasila dan norma agama . musnahkan lgbt dari bumi indonesia	negative
mulai jenuh di pekerjaan sekarang .	negative
tidak rindu	negative
mi rica babi nya terkenal enak nya . dan jangan lupa pesan pangsit serta udang goreng nya juga . satu kekurangan dari restarant ini ada di kuah nya . kuah nya serasa hambar alias tasteles .	negative
semua orang berpakaian seperti orang arab , bendera dituliskan tulisan arab , adat istiadat arab , kenapa tidak pada pindah arab saja ya ? tidak usah di sini lagi	negative
pernah makan di poolside hotel hilton ? sangat tidak rekomendasi untuk rasa dan harga . makanan kurang rasa , gue bawa 20 orang , semua kecewa .	negative
maka dari itu , mari kita lenyapkan partai penguasa dipemilu 2019 . jangan pernah coblos mereka sejak pilkada . kabarkan kesemua saudara dan sanak seluruh indonesia . bahwa , partai kumpulan penguasa sangat tidak layak dipilih .	negative
pakai kamera alay jelek banget hasil nya	negative
pernah dengan mentan katakan harga daging mahal . kalau merasa mahal , makan jeroan saja , pernah dengar ? yang nyatakan bukan bu asma , tapi mentan , kok masyarakat makan jeroan , kenapa enggak menteri nya makan jeroan ?	negative
nasi goreng spesial yang tidak spesial karena daging , udang dan cumi nya kurang dari banget .	negative
ternyata bukan saya doang yang disedot pulsa . bagaimana ini won ?	negative
politik pasti adem asal gerombolan sapi jangan ikut , bikin gaduh , mirip jaman sby , koalisi seperti oposisi .	negative
pertama kali masuk sudah tidak disambut dengan ramah , setelah menunggu beberapa lama tidak ada yang memberi menu , setelah mau pesan sang pelayan tidak mencatat apa yang harus nya menjadi pesanan sehingga bertanya berulang-ulang kali , not suggest tempat over :	negative
makan nya lumayan , tapi ada pelayan yang agak jorok saja jadi kurang nyaman . untuk makanan agak cepat ya agar tidak kelaparan konsumen . masih banyak yang harus ditingkatkan .	negative
sedih	negative
konyol banget ini ketua bek . jadi dasar dia itu cuma dari baca ?	negative
sadarlah anda indonesia mayoritas muslim , netralitas tni hanya pada masalah politik tidak disebutkan cara menjalankan agama yang diyakini tiap personil .	negative
instagram makin ke sini fitur nya makin ramai banget , jadi malas	negative
ternyata benar . selama memimpin , say hanya pencitraan belaka . ini foto dia lagi blusukan . bisa-bisa nya dia niru jokowi	negative
bidang lo bukan di dunia politik oon !	negative
inilah mereka-mereka yang kalah dan tidak mau mengakui kekalahan nya sampai mereka membayar massa untuk mengadu domba umat islam .	negative
saya kesal sejak februari ditelpon tiap hari di telpon dari mnc tv . saya tidak pernah langganan , saya puluhan kali klarifikasi .	negative
minum air usung sajalah walaupun bosan	negative
bunyi petasan orang yang eforia membuat bayi di kamar terbangun dan rewel . ayo jangan ganggu orang lain	negative
aku iri dengki dan segala teman nya ketika melihat orang lain bisa beli sang pisang di kota nya . tetapi di semarang hanya ada markobar	negative
jumat kemarin aku naik bis nangor - ps rebo , macet sampai 10 jam . sedih .	negative
sudah banyak tim yang kesal terhadap wasit , tampaknya impor wasit lagi nih pssi , minimal ambil wasit evan lagilah	negative
hei pak polisi . tangkap gue . kalau enggak , gue rekrut teman-teman gue untuk menguasai medsos agar si jokoberuk tumbang di pilpres 2019 nanti .	negative
aku kecewa banget . dengan psi bisa lolos dan mengikuti pemilu . karena psi tidak layak . kader tidak ada yang bermutu . seperti anda .	negative
iya onder , jadi rada menyesal nge update twitter	negative
indonesia itu tipe yang kalau sudah down pasti susah bangkit lagi	negative
kang dedi tandeman sama deddy sosis , hm , tidak setuju itu ide bagus yang ada kebalikan nya	negative
baterai abc makin cepat banget sih abis nya , tidak awet kayak zaman dulu	negative
pagi pagi ingin marah dengan sinyal telkomsel .	negative
bosan akan kebohogan hiruk pikuk ketidak adilan .	negative
dah saya telat ini macet banget pula astagfirullah	negative
tidak terbayang nanti ada fraksi di senayan , anggota nya anak zaman sekarang semua yang di awal pergi ke gedung dpr , masih pada bau keringat karena his desak-desak di angkot dan transjakarta , tapi tahun berikut nya , berubah drastis pada punya kendaraan mewah dan tulis bergaya kekinian .	negative
aku ingin marah sama sinyal nya indosat inilah sumpah	negative
papua ngeselkan ! masa orang-orang nya keling semua !	negative
tadi saya pesan chicken katsu plus kentang goreng . tetapi alangkah sayang ternyata alat makan sendok dan garpu plastik tipis yang diberikan bahkan tidak sanggup menusuk kentang goreng . coba dipikir apalagi untuk menusuk chicken katsu . patah deh alat makan nya , lalu bagaimana saya makan nya ? sesulit itukah untuk menyediakan alat makan yang sesuai ? atau mungkin kalau ada menu steak dikasih pisau plastik lagi .	negative
saya direkomendasikan oleh teman saya bahwa the peak punya suasana yang bagus , makanan yang oke . bulan desember akhir saya ke sana bersama keluarga besar sebanyak 30 orang lebih . pesanan kami datang sekitar 1 - 2 jam bervariasi untuk tiap orang . yang mengerikan adalah makanan yang diberikan sebagian besar masih mentah .	negative
amit-amit panas memang otak gue serendah otak lo . yang pasti panas lo kutil babi cebong ahoker junjungan nya menyungseb di penjara alhamdulillah !	negative
saya bacot ditwitter , lu enggak suka ? ngapain mengikuti saya saya tidak menyuruh lu buat mengikuti saya	negative
rakyat sudah muak dan bosan 4 tahun diberi janji-janji ganti presiden	negative
tapi ternyata di negeri ini banyak orang-orang waras dengan kelakuan yang sama bahkan lebih parah dari orang gila , mereka nggilani , sebab gila harta dan kekuasaan , dan siap melakukan apa saja demi itu semua	negative
sudirman said peres banget menemukan anies , pasti ingin dapat jatah itu	negative
sebenarnya tempat nya nyaman , bagus banget , cocok untuk keluarga , pasangan , atau kongkow kongkow cantik sama teman , cuma ya itu , makanan nya kurang enak sih kalau menuruut gua , dengan harga yang gua keluarkan sih gua saya kecewa denagn rasa dari makanan nya , memang cara presentasi makanan nya sih bagus , unik , tapi rasanya kurang , apalagi minuman nya , tidak berasa apa	negative
fadli zon anak yang lahir keluar dari lubang puki anjing . kau sangka nkri ini dijual dari lubang puki mamak kau dan lubang puki isteri kau . serta lubang puki anak kau yang sambil kuliah menjadi pelacur itu . dijual menjadi betina pelacur untuk membeli nkri ini . perlu rakyat ingat .	negative
binasakan pki dan jangan kasih ruang gerak sedikitpun . allahuakbar	negative
pak anggir syamsudin kalau cari pembanding kereta cepat bandung - jakarta dengan iran coba selidiki dulu yang lengkap dan komplit pakai otak . detail jangan asal saja seperti orang kentut	negative
datang ke sini pas lagi bulan puasa padahal , jam makan siang sih , tapi daftar tunggu nya panjang benar , menu nya sama dengan hummingbird cuma modifikasi dikit harga lebih mahal sedikit , tempat parkir sama mungil nya , rasa makanan nya biasa saja ,	negative
bosan dengan kata kangen hilang saja dari peredaran	negative
indosatcare yang saya tunggu jawaban nya kapan nomer saya normal kembali , bukan jawaban masalah perbaikan terdepan nya , bagaimana sih ?!	negative
haram pilih jokowi	negative
minimal ini bagaimana sistem jaringan eror , saldo saya malah terpotong nih telepon ke pelayanan pelanggan sibuk melulu	negative
pelayanan batik air bisnis class di halim mengecewakan , gelas kotor / bau , tv tidak ada dengan alasan pesawat baru , penjemputan dari sate dihilangkan	negative
pasti kartu paling jelek indosat , bagaimana sih butut , tolong jangan buat saya marah	negative
pantesan prabowo kalah voting . lah pendukung nya cuma punya 2 follower . bagaimana mau promo .	negative
mau marah sama indosat gara-gara sinyal jelek	negative
loh , di bukalapak harus nya sudah sampai . estimasi tanggal 9 desember 2018 . bagaimana , sih ?!	negative
sejak lama duo gabenetasu mau gunakan apbd untuk men - dana - saya tikus-tikus got orang arab	negative
otak tidak berkualitas sudah tua goblok pula . 212 dan api bubarkan . memang komplotan oposisi yang sangat meresahkan sekali	negative
jangan golput . dan tumbangkan saja partai banteng . apa pun yang terjadi . prinsip .	negative
rakyat banyak yang tidak suka jokowi dan itu termasuk saya	negative
pergi ke sini pas sudah malam berangkat sekitar jam 9an , agak seram juga jalan nya karena sepi dan gelap . agak-agak takut salah jalan sih , tetapi akhirnya melihat plang the peak jadi yakin deh kalau tidak sesat . setelah belok mengikuti plang the peak , kiranya sudah sampai , ya ternyata masih jauh lagi sekitar 3 km baru sampai ke resto nya . aduh .	negative
makanan lumayan , saya order spring roll agak oily , harga hidangan utama cukup mahal . bangunan unik tapi lokasi tidak terlalu bagus sehingga tempat nya selalu terlihat sepi . saat order sebaiknya menyampaikan nya lebih jelas , sebab yang terjadi pada kami , kami order 2 hitam tapi menerima 3 item . pelayan sangat ramah , tapi sikap kasir nya sedikit aneh . mungkin saya tidak akan kembali lagi . akan mencari restoran . lanjutan	negative
memang lemah kita ini aku juga penakut sebenarnya	negative
jendral sudirman , tidak suka mahar , tidak pernah sebar isu bohong , tidak pernah teriak indonesia bubar tidak pernah culik bunuh mahasiswa .	negative
tangkap saja pak si penyanyi gadungan itu . kerjaan nya cuma fitnah di media sosial saja .	negative
anjing tidak bisa bikin film pakai bahasa indonesia ya lo sekolah yang benar bang biar tidak cuma bisa bahasa jawa .	negative
sudah tempat nya jelek , makanan nya tidak enak mahal lagi	negative
dengar dari teman tempat ini bagus , bisa buat foto-foto prewedding , etc. usaha dech ke sana tapi mengecewakan , sih . tempat nya biasa saja cuma seperti kebun-kebun yang ditata terus ada danau . resto nya mahal , dan tidak enak .	negative
pesan beberapa macam makanan tapi semuanya kurang enak . pofferjes nya seperti kue balok . panekuk nya seperti pancake . rasanya tidak ada yang enak .	negative
woi zaadit kampret cupu naif . bek ui bubarkan saja tidak guna . kalau lo lo pada merasa hebat dengan keritisasi lo coba besok jokowi kasih uang lo pergi ke papua . berani tidak kkn sebulan	negative
kecewa dengan pelayanan nya . menunggu 3 makanan dengan waktu hampir 1 jam . sangat kecewa dan tidak akan datang lagi untuk ke 2 kali nya	negative
sejak itu tidak mau lagi beli pulsa via my telkomsel .	negative
ini tempat paling tidak masuk akal , mau pesan tidak boleh , suruh langsung datang , ditanya sepi atau ramai , bilang nya sepi langsung datang saja , ternyata sampai di tempat suruh antre 30 nomer . kalau tahu begitu tidak akan ke sini kita bawa anak kecil . tanya baik baik minta solusi dipanggilkan keamanan . pengalaman yang sangat sangat jelek . padahal sudah jauh jauh datang .	negative
penasaran ingin dicoba ayam brebes yang cukup terkenal itu . tempat lumayan luas . siang itu sepi karena memang saat puasa . pesan ayam bakar . ternyata ayam bakar nya pedas . anak-anak tidak bisa makan . harus nya pelayan menanyakan mau pedas atau tidak karena ada 2 pilihan . kemudian saya minta 2 ayam bakar yang tidak pedas . ampun ! ayam nya cuma seperti digoreng terus dilumuri kecap . kami sudah hilang napsu makan .	negative
pendukung pak jokowi sudah bosan dengan para penyebar kebohongan cukup 3 0 rang inisial rs sudah sangat memalukan dunia	negative
menteri susi itu pembantu dan hanya tunduk pada presiden , larangan wapres apalagi hanya lap hentikan tenggelamkan kapal pencuri ikan , bentuk kelancangan , arogansi pada kekuasaan presiden	negative
saya dan keluarga datang kapan sekitar pukul 00 , s sebelumnya sudah ditanya dan dijawab masih bisa menerima pesanan , setelah kita ada tiga grup orang yang datang , . yang buat saya heran , kelompok yang datang sesudah kami pesanan nya datang lebih dulu , walaupun lama juga sekitar 1 / 2 jam , sedangkan kami sampai 1 jam pun belum datang . pas ditanya jawaban nya , sudah dibuat , tinggal ditaburi . kita tunggu 15 menit , ditanya lagi . dijawab , arang nya habis , masih di pembakaran . sekitar 15 .	negative
pakai mobil ford yang kata nya irit nyata nya boros tidak untung	negative
setiap era kepemimpinan pasti punya kekurangan begitu juga dengan era nya pak de . tapi kalau di bandingkan kepemimpinan seorang dengan perbedaan nya jelas bagaikan bumi dan langit , sadar pak . sudah berapa proyek mangkrak dizaman bapak yang di selesaikan pak jokowi .. ??	negative
nothing special , seperti bubur biasa pada umum nya , tidak istimewa dan tempat pun kurang nyaman karena berada di foods court	negative
bosan dijuragan janji janji kau	negative
tapi sekarang mahal ya , merugikan	negative
botol kamu c1000 susah banget dibuka nya dah , bikin tangan sakit	negative
bagaimana bisa seorang presiden yang mengaku diri nya sudah haji , bapak nya haji , ibu nya haji membiarkan begitu saja para pendemo dari ciamis sampai jalan kaki ke jakarta tanpa ada perintah sedikitpun untuk menyelamatkan mereka . itu di mana letak hati nurani seorang presiden dan seorang kapolri . tidak ada .	negative
ingin mencoba semua bakso yang di bandung , kata nya dicoba bakso semar . enak banget kata nya . tapi pas sudah di sana di kasih nya tulang saja yang banyak , kalau penyuka tulang sih ini mah surga . tapi sudah aku mah gasuka tulang , tidak ada yang bisa dimakan jadi nilai nya 2 saja .	negative
ahok adalah pengecut . ahok berani nya cuma menggusur rakyat miskin .	negative
benar-benar kecewa memakai layanan . dua paket saya stuck di batam , yang satu sudah lebih sudah lebih 1 minggu dan kedua 5 hari . sudah saya email tapi tidak direspon . kapok banget kalau kayak gini .	negative
ini dia orang yang gila . sungguh gila . demi libido kekuasaan , apa pun cara nya akan ditempuh dan dilakukan untuk memenangkan pilpres 2019 .	negative
untuk apa kamu ngurusin orang pribumi . mereka itu sudah kampungan gitu menyusahkan pula .	negative
gorengan basi dihidangkan , selera murahan	negative
tidak sehat	negative
makin kesal melihat selebrasi gol qatar yang memprovokasi pssi tolong dong hukum pemain qatar tersebut	negative
saya bayar tagihan listrik dengan pilih transfer bca dan saya sudah trofi lewat bank lain ke rek bca , tapi id pln yang sama karena lama belum terverifikasi bagaimana sih ?!	negative
jujur tidak suka dengan cwo yang tampang nya biasa saja tetapi sombong nya seperti artis	negative
kenapa jne di kab. lahat sumsel kurir nya malas antar barang saya , selalu ambil sendiri ke kantor , pelayanan sama sekali tidak memuaskan konsumen , benar-benar kecewa karena bukan 1 atau 2x tetapi sering banget .	negative
generasi muda bangkitlah dan emak emak jangan biarkan anak kamu tergadaikan aqidah . mereka hanya demi tipu daya dunia .	negative
saya tidak suka dengan kelakuan panser	negative
mudah sekali dibohongi , dasar wanita murahan	negative
nih wujud ketidakpuasan konsumen , padahal pengguna lama . helm .	negative
ac naikkan masih baru tapi panas aduh	negative
4 tidak nya tidak bisa diterima hanya h , payah	negative
saking egaliter nya sampai-sampai banyak kemasukan orang-orang opportunis semacam nazarudin pelayanan pelanggan yang menyulitkan demokrat karena kelakuan buruk mereka .	negative
parah pesan bukalapak pakai gosend kemarin sampai sekarang belum sampai bagaimana ini . barang nya butuh sekali	negative
tempat nya cantik untuk foto-foto . sangat nyaman . sayang teh ring - nya tidak bisa tambah air panas padahal harga teh nya juga tidak murah . lava kue - nya tidak terlalu leleh di dalam nya .	negative
marah	negative
saya tidak suka jika jokowi jadi presiden	negative
kalau mendengar dari nama nya , siapa yang tidak tahu kampung daun . tapi kalau sudah coba datang ke sana , buat saya cukup sekali ini saja . tempat nya tidak nyaman , bantal kotor , meja lengket , banyak nyamuk . makanan buat saya tidak istimewa , standart saja .	negative
masih sama minimal bikin tidak senang ini jaringan lemah otak dari kemarin padahal sudah dapat notif dari indosat . lihat bar jaringan . bad sinyal .	negative
kecewa berat di expo ini , tidak sama info antar booth . di booth tidak bisa beli tix 4 orang dalam 1 kode pesan , padahal saya antrean nomor 1 . smr di booth padiciti bisa tapi jadi nya saya antrean jauh dibelakang karena pindah booth .	negative
megawati sebentar lagi ditubruk sama banteng nya sendiri , kita lihat saja .	negative
bagus . aku dukung . musnahkan fpi . usir dari indonesia . hilang nya fpi indonesia akan damai sejahtera seperti dulu lagi . hangus kan dari bumi indonesia . di daerah ku jateng haram fpi masuk . anti fpi anti isis .	negative
adit omong nya tong kosong nyaring bunyi nya bacot tidak berbobot	negative
ada yang bilang saya pilih jokowi bukan karena tidak suka sama prabowo , tapi karena anak nya jokowi bisa dibulan	negative
lgbt harus di musnahkan dan jangan sampai di bebaskan di indonesia karena lgbt bukan penyakit gen tetapi penyakit menular jadi jangan di biarkan lgbt terus bertambah di indonesia	negative
saya tidak pernah takut soal kebenaran dalam kristen . saya berkata benar , islam memang agama binatang .	negative
saya pakai bca malah rugi dan tidak untung	negative
santap siang kami sekeluarga hilang selara makan karena ternyata makanan yang kami pesan paket 500 ribuan untuk 6 orang ternyata lauk nya tidak segar dan seperti hanya dihangatkan kembali . lauk pun menjadi keras ikan udang . lagi-lagi perjalanan yang tidak sebanding dengan jarak yang kami tempuh dari bandung untuk sampai di sini . kecewa dengan menu yang ditawarkan dan harga yang lumayan mahal .	negative
waspada ya twifpi , tetap jaga persatuan dan kesatuan . kita bikin proyek mereka gagal .	negative
hnks kak , tolong lain kali telepon genggam nya dipres plastik ya kelihatan telepon genggam baru . ini telepon genggam nya kayak seken tidak ada plastik nya untuk kemasan dibuka nya	negative
mau marah dengan indosat sumpah	negative
tangkap musnahkan . abu dajjal . karena sudah membuat persaudaraan nu pecah .	negative
yang terhormat gojek , saya order barang via dari jam 10 pagi pakai layanan gosend samedays belum sampai karena dibatalkan sepihak oleh driver , mending tidak usah bilang sameday 7 jamlah kalau begitu .	negative
suka kesal sama orang-orang yang koar-koar menganggur tidak dapat kerja padahal lulusan s2 ujung-ujung menyalahkan pemerintah . s2 mindset sempit .	negative
restoran tidak begitu bagus . pelayanan biasa , tidak terlalu membantu . makanan sangat sedikit porsi nya dan sangat mahal . masih lebih bagus restoran di daerah atas . perbanyak promosi	negative
mementingkan kesenangan diri sendiri . bikin macet !	negative
ekspektasi kenikmatan samyang ku dihancurkan oleh samyang belakang kampus yang isi nya mi indomie dikasih kuah seblak . wtf .	negative
si ahok menang . wereng coklat bakalan banjir duit , tetapi ternyata gagal facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy	negative
ya itu tadi ajang berkilah barista on trainee cupu yang tidak handal dan tidak asik . itu doang si modus nya ..	negative
kami mengunjungi winner bratwurst sebenarnya tidak sengaja . saat kunjungan ke bandung minggu lalu kami menginap di summer hill private villa dan hotel , dalam perjalanan menuju hotel kami dapati bahwa restoran yang terdekat adalah winner bratwurst . sama seperti lokasi tempat kami menginap , winner bratwurst tidak mudah dicapai bagi wisatawan yang menggunakan transportasi umum , hal ini dikarenakan lokasi restoran yang berada jauh dari jalan utama . itu kekurangan nya .	negative
pemkot bandung saat ini sedang membangun tugu maung , alih-alih menunjukkan wajah garang , maung ini malah terlihat seperti anjing laut .	negative
harga selangit porsi seiprit tidak janji lagi saya datang untuk yang kedua kali . masakan nya tidak beda jauh sama ema saya dong !	negative
menurut saya steak nya biasa saja , waktu itu saya pesan yang steak lokal dan medium tingkat kematangan nya . pas saya makan agak keras dan melihat daging nya secara keseluruhan baik buat tempat sih lumayan strategis karena ada nya di jalan riau , tapi untuk makanan dengan rentang harga 100 ribu ke atas kurang setimpal kalau menurut saya	negative
penulisan menu sangat kacau dan menimbulkan salah persepsi . berbeda dengan harapan . bahkan penyajian es teh yang sangat sederhana saja mengecewakan . gula tidak disajikan terpisah seperti layaknya standar kafe . sup buntut terasa hambar dengan buntut yang penuh gajih nyaris tak berdaging .	negative
ternyata biang kerok demo ini itu pdip , dengan dalil merdeka dan wong cilik yang dimanfaatkan	negative
buang saja pak , uu kok bikin kebal sendiri . kalau fh nyinyir biarkan saja .	negative
saya jauh-jauh datang ke rumah miring untuk relax tapi pas saya mau sofa yang di atas itu tidak bisa , kata nya belum dibuka padahal sudah jam 5 sore pelayan nya kasi choice lain tapi setelah itu dia pergi dan tidak datang lagi . akhirnya saya tidak jadi untuk makan di rumah miring ini karena pelayanan pertama saja sudah jelek . dan tidak akan pernah balik .	negative
menyesal tiba tiba beli kuota tadi siang	negative
wah menyesal biasanya pesan pakai gojek , sekali nya pakai malah barang tidak diambil , driver nya selesaikan order . gimana nih	negative
memang parasit , sudah dibiarkan hidup di negara orang , masih saja belagu , tunggu saja jadi babi bakar macam 65 dan 98 .	negative
jujur benci sekali dengan orang yang record scene film dibioskop ya allah selain spoiler lo juga norak by the way	negative
bagaimana jokoer . sparatis dihai kok diam ? biasanya kalau ada yang demo kalian koar koar seperti kepanasan . payah ! cupu ! perjuangan	negative
mau kotor kumuh korupsi dan hancur tidak penting yang penting seiman walaupun guoblok bolehlah ? saat itulah saya merasa sedih	negative
jenuh	negative
iri	negative
bakar hidup hidup saja itu para homo	negative
untuk menuju ke tempat ini jalan nya sangat macet dan jauh dari pusat kota bandung . sesampai nya di sana tidak ada hal yang spesial yang membuat perjalanan jauh terbayarkan . makanya biasa dan harga minuman nya mahal .	negative
aku teh dimerak , memang ada . di sini cuma asa indihome saja . mahal	negative
malas gua main sama felix tiko	negative
tidak mantap	negative
saya kapok menggunakan jasa lion air	negative
apa kalian masih percaya dengan dia ? sudah 100 hari kerja tapi belum ada hasil . payah .	negative
gue sejujur nya masih kecewa sama drama are kamu human to . pertama , main chara perempuan nya apa banget . kedua , tidak ada latar belakang yang jelas kenapa younghoon sangat turut banget sama human nam shin . ketiga , nam shinny dibuat jahanam banget padahal sesungguhnya dia posisi yang paling menderita .	negative
apakah salah kalau seseorang yang sudah melakukan kewajiban kemudian meminta hak nya ? tolong , jika ingin dihargai , hargailah juga orang lain , jangan pura pura tidak tahu . itu menyebalkan !	negative
malang sekarang semakin macet , bikin malas pergi ke malang	negative
menyesal selama ini keringat ku terbuang sia sia	negative
mau marah nih indosat trouble melulu dah	negative
yang membuat saya senang karena pemandangan kita makan langsung ke area nongkrong , enak banget . sayang di ruang beras di izinkan tamu merokok , kenapa tidak dibuat ruang rokok saja agar tidak merokok di meja . kan itu bikin tidak nyaman banget apalagi buat mereka yang sama sekali tidak bisa menghirup asap rokok . termasuk saya .	negative
masih mudah termakan berita bohong murahan .	negative
tolol	negative
sudahlah dia pasti sudah kebal dengan hukum . apa yang kita lakukan tidak ada guna nya .	negative
agak kecewa ketika ada pelanggan yang memberi nomor telepon genggam ke orang lain bukan untuk masalah kerjaan tapi untuk tujuan lain tanpa konfirmasi dulu :	negative
apa ini orang pdip semua ya ? wah kompak ya ? ada menko , ada menteri , ada gubernur , ada anggota dewan di sini kenyang di sana kenyang di mana mereka kenyang	negative
sebenarnya saya juga jengkel sih tol belum terkoneksi semua sudah diresmikan . giliran saya mau lewat , eh kecele . mana mahal pula tarif nya .	negative
jangan keluar malam minggu jalanan selalu macet	negative
sangat kecewa ibu kota negara seperti pasar kaget kumuh , kotor , tidak manusiawi sebagai kota megapolitan ! halo ,, ku molo	negative
wow mengajak ribut gila ya gue baru pulang besok ada ulangan tk pas azan maghrib teriak teriak astaghfirullah sumpah ya ini orang gaya gayaan begitu allahuakbar benar-benar ini orang ngapain si soksokan sayang sayangan ya ini yang masih berstatus pelajar kan jadi emosi	negative
tempat nya seru untuk sekadar foto alias instagramable . suasana nya asik dan cocok untuk nongkrong karena udara nya dingin . akses menuju lokasi agak susah karena terletak di dalam kawasan perumahan dan sesuai nama nya , agak modjok . menu makanan dan minuman nya menurut saya biasa saja tidak ada yang istimewa .	negative
barang sudah diterima dengan baik . tapi kok ada sedikit goresan dibackcase nya ya	negative
musnahkan orang yang berkulit hitam .	negative
tempat makan yang enak dengan suasana bangunan zaman lama tapi yang bikin kaget itu harga mi yang mahal dan bikin kaget kunjungan saya berserta keluarga ke sini kita pesan 3 mi ayam bakso 1 mi ayam 2 es jeruk . bakal berpikir dua kali buat ke tempat itu lagi .	negative
kira-kira korupsi meningkat kah kalau kantor-kantor pemerintah pindah ke kalimantan ? apakah media akan buka kantor di sana ? atau biar monyet-monyet yang jadi saksi ?	negative
untuk terakhir kalinya saya sampaikan saya kecewa dengan pelayanan bri	negative
bagian paling menyebalkan dari politik di indonesia adalah membawa agama sebagai senjata pamungkas . seperti lupa kalau indonesia negeri seperti suku , budaya , dan ras , lantas memilih jalur aman dengan mengawinkan agama bersama politik .	negative
saya tahu ini urusan pribadi zaadit , saya hanya ingin bertanya kebenaran foto tersebut . kalau foto itu asli dan sepengetahuan zaadit , bisa di pastikan tujuan zaadit mengkartu kuning jokowi bukan aksi mahasiswa untuk kritik pemerintah . ini aksi licik oposisi	negative
tolonglah secepatnya perbaiki . jadi tidak nyaman dan tidak senang selaku pengguna indosat .	negative
sinyal kalian hancur di medan , tolonglah pelayanan sinyal nya , jangan buat pelanggan marah	negative
lagi asik menonton di bioskop ada iklan pemerintah ternyata benar juga ya . kenapa sih harus seperti itu perasaan dahulu zaman nya pak sby tidak begini begini amat menghilangkan kinerja nya tidak sampai ke bioskop . jadi kesel banget jadi nya lagi asyik-asyik ada iklan yang tidak guna .	negative
sedih banget gue itu sudah capek mau marah-marah , biar gue sendiri aja deh yang ambil paket nya dari jne dan gue kirim via ekspedisi lain saja . kecewa berat entah keberapa kalinya .	negative
demi allah saya sebagai warga nu berharap secepatnya bubarkan panser yang bikin marah umat islam	negative
dari zaman nabi adam , bulan bintang juga sudah ada di atas ? dasar orang oon .	negative
hebat . pandai nya si vero bersandiwara . terlihat seperti domba ternyata seekor musang . memang penghianat itu selalu terlihat seperti orang baik . coba lihat lagi wajah tangisan nya . tangisan buaya betina gatal . ?	negative
aliran buddha maitreya sesat kok dibiarkan	negative
saya heran kenapa orang bilang enak makanan ini . yang kami rasa harga sangat tidak sesuai dengan rasa .	negative
jelek ah kamera nya seperti oppo	negative
